422.176,0.000,0.000,1.1640
422.188,0.000,0.000,1.0960
422.200,0.000,0.000,1.0640
422.212,0.000,0.000,1.0440
422.224,0.000,0.000,1.0520
422.236,0.000,0.000,1.1160
422.248,0.000,0.000,1.1560
422.260,0.000,0.000,1.1840
422.272,0.000,0.000,1.1840
422.284,0.000,0.000,1.1560
422.296,0.000,0.000,1.0760
422.308,0.000,0.000,1.0520
422.320,0.000,0.000,1.0520
422.332,0.000,0.000,1.0680
422.344,0.000,0.000,1.1600
422.356,0.000,0.000,1.1960
422.368,0.000,0.000,1.1840
422.380,0.000,0.000,1.1640
422.392,0.000,0.000,1.1240
422.404,0.000,0.000,1.0560
422.416,0.000,0.000,1.0480
422.428,0.000,0.000,1.0600
422.440,0.000,0.000,1.1040
422.452,0.000,0.000,1.1840
422.464,0.000,0.000,1.1920
422.476,0.000,0.000,1.1640
422.488,0.000,0.000,1.1360
422.500,0.000,0.000,1.0880
422.512,0.000,0.000,1.0440
422.524,0.000,0.000,1.0680
422.536,0.000,0.000,1.1120
422.548,0.000,0.000,1.1640
422.560,0.000,0.000,1.1800
422.572,0.000,0.000,1.1480
422.584,0.000,0.000,1.1000
422.596,0.000,0.000,1.0680
422.608,0.000,0.000,1.0480
422.620,0.000,0.000,1.1080
422.632,0.000,0.000,1.1520
422.644,0.000,0.000,1.1920
422.656,0.000,0.000,1.1840
422.668,0.000,0.000,1.1200
422.680,0.000,0.000,1.0680
422.692,0.000,0.000,1.0440
422.704,0.000,0.000,1.0600
422.716,0.000,0.000,1.1040
422.728,0.000,0.000,1.1920
422.740,0.000,0.000,1.1760
422.752,0.000,0.000,1.1360
422.764,0.000,0.000,1.0840
422.776,0.000,0.000,1.0520
422.788,0.000,0.000,1.0880
422.800,0.000,0.000,1.1480
422.812,0.000,0.000,1.1840
422.824,0.000,0.000,1.1960
422.836,0.000,0.000,1.1040
422.848,0.000,0.000,1.0680
422.860,0.000,0.000,1.0480
422.872,0.000,0.000,1.0600
422.884,0.000,0.000,1.1560
422.896,0.000,0.000,1.1880
422.908,0.000,0.000,1.1800
422.920,0.000,0.000,1.1520
422.932,0.000,0.000,1.1120
422.944,0.000,0.000,1.0440
422.956,0.000,0.000,1.0520
422.968,0.000,0.000,1.0960
422.980,0.000,0.000,1.1560
422.992,0.000,0.000,1.1840
423.004,0.000,0.000,1.1520
423.016,0.000,0.000,1.1120
423.028,0.000,0.000,1.0760
423.040,0.000,0.000,1.0480
423.052,0.000,0.000,1.0960
423.064,0.000,0.000,1.1480
423.076,0.000,0.000,1.1880
423.088,0.000,0.000,1.1800
423.100,0.000,0.000,1.1040
423.112,0.000,0.000,1.0680
423.124,0.000,0.000,1.0440
423.136,0.000,0.000,1.0600
423.148,0.000,0.000,1.1040
423.160,0.000,0.000,1.1880
423.172,0.000,0.000,1.1840
423.184,0.000,0.000,1.1480
423.196,0.000,0.000,1.1040
423.208,0.000,0.000,1.0480
423.220,0.000,0.000,1.0520
423.232,0.000,0.000,1.0840
423.244,0.000,0.000,1.1320
423.256,0.000,0.000,1.1800
423.268,0.000,0.000,1.1760
423.280,0.000,0.000,1.1320
423.292,0.000,0.000,1.0840
423.304,0.000,0.000,1.0600
423.316,0.000,0.000,1.0600
423.328,0.000,0.000,1.1040
423.340,0.000,0.000,1.1520
423.352,0.000,0.000,1.1840
423.364,0.000,0.000,1.1880
423.376,0.000,0.000,1.1320
423.388,0.000,0.000,1.1000
423.400,0.000,0.000,1.0680
423.412,0.000,0.000,1.0480
423.424,0.000,0.000,1.0840
423.436,0.000,0.000,1.1120
423.448,0.000,0.000,1.1600
423.460,0.000,0.000,1.1840
423.472,0.000,0.000,1.1880
423.484,0.000,0.000,1.1320
423.496,0.000,0.000,1.0960
423.508,0.000,0.000,1.0640
423.520,0.000,0.000,1.0480
423.532,0.000,0.000,1.0760
423.544,0.000,0.000,1.1240
423.556,0.000,0.000,1.1640
423.568,0.000,0.000,1.1840
423.580,0.000,0.000,1.1840
423.592,0.000,0.000,1.1280
423.604,0.000,0.000,1.0880
423.616,0.000,0.000,1.0600
423.628,0.000,0.000,1.0400
423.640,0.000,0.000,1.0960
423.652,0.000,0.000,1.1360
423.664,0.000,0.000,1.1800
423.676,0.000,0.000,1.1880
423.688,0.000,0.000,1.1760
423.700,0.000,0.000,1.0920
423.712,0.000,0.000,1.0560
423.724,0.000,0.000,1.0440
423.736,0.000,0.000,1.0560
423.748,0.000,0.000,1.1280
423.760,0.000,0.000,1.1720
423.772,0.000,0.000,1.1880
